@id	@lat	@lon
364710634	53.2756097	-6.3508175
364710636	53.2760235	-6.3514983
364710644	53.2766178	-6.3499228
364710653	53.2865861	-6.3314078
364710671	53.2848415	-6.3360890
364710672	53.2849621	-6.3355757
364710675	53.2853741	-6.3345331
364710677	53.2854675	-6.3359177
364710680	53.2854106	-6.3360090
364710682	53.2852686	-6.3357917
364710683	53.2854965	-6.3353852
364710686	53.2856415	-6.3356052
364710689	53.2855668	-6.3357249
364710690	53.2855095	-6.3356250
364710693	53.2854002	-6.3358002
364710694	53.2853139	-6.3352347
364710696	53.2853529	-6.3351578
364710700	53.2854611	-6.3352271
364710701	53.2854655	-6.3353153
364710704	53.2854304	-6.3353919
364710705	53.2853685	-6.3354031
364710707	53.2853192	-6.3353410
364732614	53.2820547	-6.3303853
364746497	53.2780406	-6.3310221
364746503	53.2768898	-6.3307782
364746505	53.2769599	-6.3309342
364765752	53.2765318	-6.3306589
364765754	53.2763749	-6.3309695
364765756	53.2759911	-6.3310317
364765760	53.2754781	-6.3310789
364765761	53.2753329	-6.3310744
364765763	53.2751295	-6.3309728
364765764	53.2750476	-6.3307431
364765766	53.2749604	-6.3307608
364765767	53.2748547	-6.3309552
365153378	53.2757113	-6.3398280
365153380	53.2756237	-6.3397281
365153381	53.2755838	-6.3395216
365753571	53.2748611	-6.3445011
365753574	53.2751987	-6.3453089
365753576	53.2746930	-6.3492301
365753578	53.2746763	-6.3507692
365753580	53.2747478	-6.3516560
365753582	53.2748960	-6.3523762
365753623	53.2746613	-6.3455709
365753624	53.2746613	-6.3452369
365753627	53.2748824	-6.3525926
365753629	53.2749609	-6.3529074
365753630	53.2749698	-6.3532243
365753632	53.2748277	-6.3536253
365753633	53.2745346	-6.3541749
365753671	53.2745938	-6.3500817
366648868	53.2746188	-6.3310012
366648875	53.2756783	-6.3393712
366648876	53.2758098	-6.3391721
366648877	53.2759806	-6.3375615
366648878	53.2761092	-6.3357645
366648879	53.2763377	-6.3329581
366648880	53.2748903	-6.3333890
366648881	53.2748858	-6.3336676
366648901	53.2758305	-6.3311860
366648902	53.2750515	-6.3310380
366648904	53.2756208	-6.3326519
366648905	53.2756498	-6.3319918
366722115	53.2844544	-6.3385385
366722117	53.2842481	-6.3385884
413270961	53.2819465	-6.3434307
413270963	53.2818944	-6.3438973
413270965	53.2819479	-6.3441694
413270967	53.2820574	-6.3442512
413270969	53.2822114	-6.3444920
413270970	53.2824224	-6.3445200
413270972	53.2826132	-6.3447104
413270974	53.2827279	-6.3447635
413270976	53.2829765	-6.3446668
413270978	53.2831204	-6.3446263
413270980	53.2832021	-6.3445540
413274114	53.2817974	-6.3433155
413274115	53.2816634	-6.3432427
413274116	53.2815228	-6.3432202
413274117	53.2814027	-6.3431725
413274118	53.2813585	-6.3431270
413274119	53.2819416	-6.3436232
413274120	53.2819120	-6.3437552
413453341	53.2889059	-6.3325561
413453342	53.2889266	-6.3320949
413453343	53.2890981	-6.3315666
413453344	53.2893853	-6.3311609
413453350	53.2895798	-6.3334275
413453352	53.2894697	-6.3336902
413453354	53.2895179	-6.3338764
413453355	53.2896262	-6.3340281
414188036	53.2752025	-6.3419370
414188037	53.2752997	-6.3419777
414188038	53.2753761	-6.3420589
414188039	53.2754733	-6.3421402
414188041	53.2750671	-6.3443581
414188042	53.2752546	-6.3442071
414188043	53.2755008	-6.3421646
414188045	53.2756041	-6.3422346
414188053	53.2751137	-6.3418539
414188054	53.2752957	-6.3418673
414188055	53.2755045	-6.3419621
414188077	53.2746416	-6.3416796
414188078	53.2752005	-6.3417667
414188104	53.2745917	-6.3440669
414188105	53.2747784	-6.3441104
414188106	53.2749997	-6.3442265
414188107	53.2750995	-6.3442701
414188108	53.2751820	-6.3442483
414188109	53.2752254	-6.3441249
414188110	53.2752818	-6.3438346
414188111	53.2753555	-6.3432831
414188112	53.2754401	-6.3423396
414188113	53.2754650	-6.3422534
414188115	53.2749256	-6.3417418
414188116	53.2751840	-6.3443536
414188117	53.2751573	-6.3445290
414196987	53.2758243	-6.3547871
414196988	53.2759548	-6.3546756
414196990	53.2760493	-6.3545781
414196991	53.2761270	-6.3543783
414196992	53.2762659	-6.3539557
414196993	53.2764214	-6.3535701
414196994	53.2765227	-6.3531479
414196995	53.2765236	-6.3527828
414196996	53.2759756	-6.3547119
414196997	53.2760506	-6.3548420
414196998	53.2761089	-6.3548466
414196999	53.2761589	-6.3547676
414197000	53.2762311	-6.3545075
414197001	53.2764144	-6.3541452
414197002	53.2765339	-6.3537737
414197003	53.2766172	-6.3535182
414197004	53.2768060	-6.3531977
414197005	53.2770532	-6.3528819
414197006	53.2772921	-6.3526775
414197007	53.2774059	-6.3525846
414197009	53.2774865	-6.3524453
414197010	53.2776476	-6.3521248
414197011	53.2778781	-6.3517253
414197012	53.2780172	-6.3514761
414197013	53.2781947	-6.3512887
414197014	53.2784835	-6.3511029
414197015	53.2786696	-6.3509357
414197016	53.2788029	-6.3507128
414197017	53.2789029	-6.3504387
414197018	53.2789723	-6.3499139
414197019	53.2790945	-6.3493240
414197020	53.2792389	-6.3487945
414197023	53.2797106	-6.3485844
414197024	53.2793866	-6.3499738
414197025	53.2764681	-6.3525320
414197026	53.2760576	-6.3519429
414197027	53.2766496	-6.3507889
414197028	53.2770601	-6.3513780
414197029	53.2768689	-6.3495262
414197030	53.2770162	-6.3497082
414197031	53.2771447	-6.3497837
414197032	53.2773669	-6.3501030
414197033	53.2776481	-6.3505558
414197034	53.2777939	-6.3507533
414197035	53.2778425	-6.3508636
414197036	53.2778876	-6.3511713
414197037	53.2778946	-6.3515080
414197038	53.2778841	-6.3516938
414197039	53.2779709	-6.3507068
414197040	53.2782035	-6.3503004
414197041	53.2784153	-6.3499636
414197042	53.2787451	-6.3495572
414197043	53.2790124	-6.3490985
414230478	53.2752016	-6.3417107
415482206	53.2751304	-6.3439122
415482207	53.2750971	-6.3423059
415482210	53.2756281	-6.3489293
415482211	53.2758798	-6.3470489
415482212	53.2753016	-6.3468325
415482213	53.2750499	-6.3487128
415482214	53.2758047	-6.3468559
415482215	53.2753231	-6.3466614
415482216	53.2755218	-6.3452857
415482217	53.2760033	-6.3454802
415482220	53.2786897	-6.3547736
415482222	53.2789784	-6.3550149
415482227	53.2769414	-6.3550223
415482231	53.2782256	-6.3552039
415482233	53.2775417	-6.3543489
415482235	53.2778765	-6.3535999
415482237	53.2785604	-6.3544548
415482239	53.2787241	-6.3540549
415482241	53.2782954	-6.3536154
415482242	53.2786790	-6.3525690
415482244	53.2791076	-6.3530085
415482252	53.2763086	-6.3380298
415482253	53.2768007	-6.3350668
415482254	53.2766372	-6.3350649
415482255	53.2772686	-6.3350775
415482256	53.2810298	-6.3380716
415482257	53.2808497	-6.3374684
415482258	53.2805715	-6.3377008
415482259	53.2807517	-6.3383040
418212299	53.2842389	-6.3462916
418212928	53.2861734	-6.3465834
418213186	53.2875181	-6.3468264
418214150	53.2893913	-6.3470879
419290548	53.2775393	-6.3545475
419290550	53.2770296	-6.3519388
419290554	53.2768413	-6.3482481
419290555	53.2765968	-6.3497062
419290557	53.2759842	-6.3465144
419290560	53.2764634	-6.3474564
419290568	53.2756360	-6.3447677
431885168	53.2782846	-6.3381259
431885171	53.2783055	-6.3385016
431885173	53.2784453	-6.3394490
431885177	53.2786345	-6.3403736
431885181	53.2789618	-6.3415233
431885182	53.2782903	-6.3382580
431885185	53.2786726	-6.3418327
431885187	53.2783747	-6.3407270
431885190	53.2783918	-6.3407904
431885229	53.2782506	-6.3422045
431885245	53.2792101	-6.3411979
431885249	53.2789259	-6.3399147
431885253	53.2786532	-6.3383654
431885257	53.2794601	-6.3407416
431885267	53.2792717	-6.3399095
431885269	53.2791987	-6.3395821
431885272	53.2790339	-6.3383844
431885275	53.2791837	-6.3410785
431885276	53.2794359	-6.3406476
431885277	53.2792956	-6.3400449
431885278	53.2791898	-6.3395174
431885280	53.2793303	-6.3383716
431885283	53.2794718	-6.3393087
431885285	53.2795516	-6.3397669
431885287	53.2797214	-6.3405393
431885290	53.2794905	-6.3394108
434138671	53.2799833	-6.3427970
434138672	53.2792876	-6.3416067
434138681	53.2801911	-6.3423423
434138682	53.2795625	-6.3412589
434140854	53.2803167	-6.3419927
434140855	53.2798344	-6.3409627
434140971	53.2799887	-6.3435617
434140972	53.2803198	-6.3428871
434140973	53.2806688	-6.3420717
434141285	53.2804873	-6.3442696
434141286	53.2811952	-6.3427040
434141308	53.2802455	-6.3438958
434141309	53.2809238	-6.3424304
434142103	53.2790575	-6.3419101
434142104	53.2791153	-6.3420348
434142105	53.2797978	-6.3431643
434142198	53.2789337	-6.3426165
434142199	53.2796489	-6.3437641
434142200	53.2801159	-6.3444336
434142201	53.2803212	-6.3447340
434142359	53.2786177	-6.3430424
434142361	53.2788468	-6.3435145
434142383	53.2784747	-6.3435244
434142384	53.2786125	-6.3438123
434142385	53.2787194	-6.3440289
434142386	53.2787734	-6.3441492
440701541	53.2791972	-6.3552087
440701547	53.2802526	-6.3539660
440701549	53.2804361	-6.3530441
440701550	53.2807800	-6.3511516
440701551	53.2810396	-6.3492162
440701552	53.2803326	-6.3535440
440701554	53.2808306	-6.3507360
440701555	53.2802802	-6.3505381
440701556	53.2806777	-6.3517004
440701558	53.2799836	-6.3514446
440701559	53.2805066	-6.3526132
440701560	53.2797786	-6.3523862
440701562	53.2831918	-6.3544679
440701563	53.2831380	-6.3549422
440701564	53.2845870	-6.3504644
440701566	53.2843578	-6.3506970
440701567	53.2846897	-6.3517784
440701568	53.2846940	-6.3520641
440701569	53.2842207	-6.3492967
440701570	53.2828388	-6.3491849
440701571	53.2838639	-6.3480922
440701572	53.2835007	-6.3468883
440701592	53.2866174	-6.3548822
440701594	53.2865999	-6.3534948
440701595	53.2865649	-6.3524624
440701597	53.2865072	-6.3513631
440701598	53.2864032	-6.3503058
440701599	53.2852183	-6.3517825
440701603	53.2854668	-6.3529015
440701604	53.2850138	-6.3496137
440701605	53.2857294	-6.3505313
440701606	53.2855364	-6.3489409
440701608	53.2853872	-6.3474876
440701609	53.2859936	-6.3504648
440701610	53.2852134	-6.3506973
440701611	53.2851672	-6.3507019
440701612	53.2850876	-6.3506008
440701613	53.2850036	-6.3497466
440701616	53.2854347	-6.3443120
440701617	53.2853564	-6.3440817
440701619	53.2854123	-6.3438263
440701620	53.2851445	-6.3451371
440701621	53.2852021	-6.3448440
440701622	53.2856309	-6.3431004
440701624	53.2854881	-6.3434191
440701627	53.2849443	-6.3534219
440701629	53.2853005	-6.3527660
440701630	53.2852289	-6.3522221
440701635	53.2859242	-6.3548672
440701636	53.2859454	-6.3536654
440701638	53.2837163	-6.3468325
440701640	53.2838113	-6.3470617
440701641	53.2833665	-6.3486520
440701643	53.2829786	-6.3476063
440701644	53.2890224	-6.3473292
440701645	53.2873309	-6.3472500
440701647	53.2872216	-6.3482028
440701649	53.2881358	-6.3483868
440701650	53.2882872	-6.3472741
440701652	53.2895938	-6.3415280
440701655	53.2885993	-6.3472795
440701656	53.2891609	-6.3414127
440701657	53.2886887	-6.3463460
440701658	53.2874846	-6.3459794
440701660	53.2887837	-6.3453535
440701661	53.2876845	-6.3450400
440701663	53.2888755	-6.3443938
440701664	53.2878442	-6.3440771
440701666	53.2889698	-6.3434094
440701668	53.2879967	-6.3431265
440701669	53.2890628	-6.3424373
440701673	53.2881933	-6.3411756
440701675	53.2888521	-6.3402941
440726194	53.2887760	-6.3495224
440726195	53.2894464	-6.3499217
440726207	53.2896708	-6.3511134
440726208	53.2896213	-6.3530096
440726209	53.2895636	-6.3537892
440726222	53.2886307	-6.3515003
440726228	53.2896633	-6.3485985
440726248	53.2896692	-6.3454733
441949681	53.2810660	-6.3408551
441949683	53.2815986	-6.3400446
441949690	53.2812088	-6.3404061
441949692	53.2808563	-6.3411186
441949694	53.2790692	-6.3434723
441949696	53.2794787	-6.3442619
441949698	53.2792102	-6.3437441
441949699	53.2792146	-6.3437480
441949701	53.2791978	-6.3443832
441949702	53.2795448	-6.3447517
441949703	53.2798352	-6.3443742
441949704	53.2786788	-6.3427717
441949705	53.2782072	-6.3434464
441949707	53.2780529	-6.3436609
442704260	53.2824138	-6.3303816
442704263	53.2853661	-6.3305250
442704307	53.2790211	-6.3319695
442704308	53.2790648	-6.3322314
442726974	53.2777017	-6.3432828
442726975	53.2778444	-6.3439735
442726976	53.2780279	-6.3443230
442726977	53.2782288	-6.3446573
442726978	53.2785469	-6.3452234
442726979	53.2782084	-6.3437978
442726980	53.2786856	-6.3446232
442726981	53.2784029	-6.3441343
442726982	53.2788427	-6.3450500
442726983	53.2788892	-6.3449809
443507863	53.2781684	-6.3462282
443507864	53.2785352	-6.3456855
443507865	53.2779050	-6.3459372
443507866	53.2783330	-6.3453788
443507867	53.2785916	-6.3456069
443507868	53.2783941	-6.3453080
443507869	53.2774488	-6.3458979
443507870	53.2781872	-6.3467710
443507871	53.2778201	-6.3463369
443507872	53.2776029	-6.3455959
443507873	53.2780167	-6.3448722
443507874	53.2771137	-6.3458350
443507875	53.2772943	-6.3454826
443507876	53.2778136	-6.3445324
443507877	53.2767563	-6.3453615
443507878	53.2770056	-6.3449997
443507879	53.2776358	-6.3441266
443507880	53.2773301	-6.3432142
443507881	53.2773724	-6.3439771
443507882	53.2775982	-6.3428524
443507883	53.2774147	-6.3428445
443507884	53.2767375	-6.3427344
443507885	53.2765729	-6.3427108
443507886	53.2765258	-6.3427108
443507887	53.2769256	-6.3431985
443507888	53.2769679	-6.3445277
443507889	53.2766622	-6.3431591
443507890	53.2767140	-6.3446850
443507891	53.2767234	-6.3448266
443507892	53.2765678	-6.3456864
443507893	53.2762254	-6.3464037
443507894	53.2763592	-6.3461234
443507895	53.2766882	-6.3461269
443507896	53.2774482	-6.3469952
443507897	53.2765527	-6.3465107
443507898	53.2772300	-6.3472406
443507899	53.2773203	-6.3476559
443507900	53.2774783	-6.3474042
443507901	53.2777755	-6.3470078
443975077	53.2777337	-6.3351216
443975078	53.2784876	-6.3360611
443975079	53.2777519	-6.3354379
443975080	53.2777063	-6.3353932
443975081	53.2786364	-6.3355462
443975082	53.2778796	-6.3349454
443975083	53.2777753	-6.3348325
443975084	53.2787385	-6.3351461
443975085	53.2779891	-6.3345381
443975086	53.2788126	-6.3352205
443975087	53.2778741	-6.3344450
443975088	53.2788116	-6.3344626
443975089	53.2781041	-6.3339702
443975090	53.2788923	-6.3345063
443975091	53.2780400	-6.3339345
443975092	53.2788187	-6.3339385
443975093	53.2781658	-6.3335097
443975094	53.2788662	-6.3339623
443975095	53.2789350	-6.3339822
443975096	53.2781207	-6.3334779
443975097	53.2780566	-6.3334183
443975098	53.2789707	-6.3332883
443975099	53.2782970	-6.3329706
443975100	53.2782406	-6.3329558
443975101	53.2781664	-6.3329309
443975102	53.2790152	-6.3333081
443975103	53.2789232	-6.3327672
443975104	53.2783890	-6.3325289
443975105	53.2789944	-6.3328019
443975106	53.2783059	-6.3325091
443975107	53.2783564	-6.3319929
443975108	53.2784394	-6.3320078
443975109	53.2788965	-6.3320971
444612736	53.2790105	-6.3323107
444612737	53.2781936	-6.3367974
444612739	53.2785173	-6.3420839
444612741	53.2784918	-6.3422208
444612742	53.2803793	-6.3399749
444612745	53.2803068	-6.3402459
444612747	53.2821484	-6.3407450
444612749	53.2815046	-6.3424066
444612751	53.2804771	-6.3450813
444612753	53.2784209	-6.3468254
444612755	53.2771424	-6.3487692
444612756	53.2767606	-6.3501905
444612759	53.2855006	-6.3304933
444612761	53.2854247	-6.3304812
458066108	53.2764786	-6.3409716
458066112	53.2765027	-6.3408062
458066115	53.2765599	-6.3408295
458066119	53.2765979	-6.3405683
458066122	53.2764722	-6.3405171
458066126	53.2764416	-6.3407278
458066129	53.2762377	-6.3407121
458066133	53.2761986	-6.3406962
458066136	53.2761769	-6.3408454
458066143	53.2762234	-6.3408644
458066147	53.2762971	-6.3403371
458066151	53.2761552	-6.3402798
458066157	53.2761985	-6.3399795
458066161	53.2763404	-6.3400368
458066166	53.2761137	-6.3412280
458066171	53.2759965	-6.3409579
458066176	53.2760662	-6.3412015
458066179	53.2760884	-6.3409950
458066181	53.2774701	-6.3342798
458066187	53.2770302	-6.3341141
458066193	53.2772325	-6.3326120
458066200	53.2776724	-6.3327777
458220904	53.2816189	-6.3401918
458220906	53.2816852	-6.3403519
458220907	53.2816493	-6.3404123
458220908	53.2815695	-6.3404763
458220909	53.2813204	-6.3416906
458220910	53.2812785	-6.3415548
458220911	53.2812166	-6.3413733
458220912	53.2815903	-6.3401020
460412288	53.2814035	-6.3402421
502468350	53.2755141	-6.3537972
502468356	53.2756185	-6.3543891
508547030	53.2836958	-6.3471727
508547107	53.2843473	-6.3551397
508547118	53.2839725	-6.3546090
508547120	53.2839288	-6.3550051
508547121	53.2846094	-6.3552558
508547126	53.2846799	-6.3552579
508547131	53.2845177	-6.3543575
508547133	53.2843864	-6.3547282
508547135	53.2847795	-6.3543656
508547139	53.2840216	-6.3478636
508547144	53.2844507	-6.3468024
508547146	53.2846151	-6.3472408
508547147	53.2845627	-6.3466711
508547149	53.2842133	-6.3466623
508547151	53.2839108	-6.3473688
508547152	53.2870643	-6.3394402
508547154	53.2870693	-6.3395910
508547156	53.2873294	-6.3401872
508547157	53.2873954	-6.3395035
508547159	53.2873441	-6.3394176
508547161	53.2874043	-6.3395482
508547162	53.2873872	-6.3398531
508547164	53.2875444	-6.3396417
508547166	53.2872951	-6.3395701
508547167	53.2872901	-6.3394194
508547169	53.2875064	-6.3395012
508547171	53.2875023	-6.3389510
508547174	53.2875159	-6.3388747
603028958	53.2876358	-6.3425370
626495278	53.2756391	-6.3311134
662251148	53.2758696	-6.3545624
662251150	53.2758481	-6.3543039
662251151	53.2758133	-6.3544008
662251153	53.2758777	-6.3541767
662251154	53.2759642	-6.3544484
662251155	53.2759438	-6.3544996
662251156	53.2761989	-6.3546508
662251157	53.2756827	-6.3541326
662251170	53.2760118	-6.3536086
662251174	53.2758894	-6.3541362
662251176	53.2755176	-6.3530134
662251187	53.2755344	-6.3529670
662251197	53.2761807	-6.3537051
662251199	53.2762708	-6.3534886
662251202	53.2761570	-6.3536822
662251204	53.2761307	-6.3537467
662251206	53.2760396	-6.3535296
662251207	53.2761748	-6.3538896
662251220	53.2760562	-6.3537397
662251222	53.2757398	-6.3523921
662251224	53.2756143	-6.3525806
662251226	53.2756166	-6.3527558
662251227	53.2774566	-6.3484856
662251228	53.2777573	-6.3478989
662251229	53.2781477	-6.3473916
662251230	53.2786594	-6.3468710
662251231	53.2793633	-6.3462568
662251232	53.2838211	-6.3397950
662251233	53.2839947	-6.3393907
662251234	53.2841820	-6.3388795
662251235	53.2849124	-6.3384322
662251236	53.2846751	-6.3379976
662251238	53.2848559	-6.3377583
662251240	53.2845956	-6.3372198
662251242	53.2853935	-6.3367834
662251244	53.2851468	-6.3364734
662251245	53.2863570	-6.3325836
662251247	53.2866101	-6.3317686
662251249	53.2865920	-6.3322429
662251251	53.2865025	-6.3321598
662251253	53.2865681	-6.3319404
662251255	53.2866575	-6.3320302
662251257	53.2870649	-6.3320202
662251259	53.2869576	-6.3319604
662273915	53.2750706	-6.3525197
662273920	53.2748920	-6.3514702
662273921	53.2749020	-6.3501205
662273924	53.2755580	-6.3522699
662273926	53.2749160	-6.3495277
662273928	53.2749580	-6.3489375
662273931	53.2779071	-6.3471595
662273933	53.2755150	-6.3441863
662273936	53.2755060	-6.3445121
662273938	53.2761958	-6.3442943
662273941	53.2757251	-6.3422258
662301980	53.2775432	-6.3476700
662301981	53.2778593	-6.3432976
662301982	53.2800862	-6.3396082
662301985	53.2801253	-6.3397369
662301986	53.2801151	-6.3398419
662301987	53.2802483	-6.3396324
662301988	53.2802092	-6.3395036
662301989	53.2804181	-6.3395831
662301990	53.2807563	-6.3397068
662301991	53.2811944	-6.3418868
662301992	53.2814413	-6.3425344
662301993	53.2815570	-6.3411193
662301994	53.2812590	-6.3400603
662301995	53.2802671	-6.3391007
668072973	53.2767489	-6.3391512
668072976	53.2767025	-6.3393690
668072979	53.2767651	-6.3395998
668091126	53.2769233	-6.3395501
668091128	53.2769983	-6.3394366
668091129	53.2770144	-6.3392902
668091130	53.2769662	-6.3391648
668091133	53.2770876	-6.3385108
668091134	53.2773269	-6.3378568
668091135	53.2791266	-6.3336658
668091136	53.2790954	-6.3340765
668091137	53.2790574	-6.3342781
668091138	53.2791400	-6.3333784
668091139	53.2790262	-6.3323145
668091140	53.2791110	-6.3326542
668091141	53.2789525	-6.3319764
668091143	53.2807626	-6.3315264
668099393	53.2830427	-6.3348635
668099395	53.2819890	-6.3305612
668099396	53.2817123	-6.3306882
668099399	53.2848405	-6.3354690
668099400	53.2851159	-6.3346874
668099401	53.2853984	-6.3341042
668099403	53.2845534	-6.3302477
668100944	53.2823119	-6.3414206
668100946	53.2818723	-6.3401961
668100947	53.2819526	-6.3403268
668100949	53.2819749	-6.3403790
668100950	53.2828297	-6.3410062
668100951	53.2829592	-6.3408942
668100952	53.2831288	-6.3407262
668100954	53.2834725	-6.3402521
668100955	53.2828022	-6.3371963
668100956	53.2837113	-6.3397258
668100957	53.2838876	-6.3393226
668100958	53.2840773	-6.3387813
668101590	53.2856650	-6.3334463
668101592	53.2860450	-6.3325830
668101593	53.2863484	-6.3315856
668127171	53.2773005	-6.3309682
668127174	53.2768192	-6.3306277
668127177	53.2789300	-6.3313211
668127179	53.2797608	-6.3312933
668127181	53.2802482	-6.3312562
668127182	53.2808187	-6.3310061
668127184	53.2809793	-6.3309320
668127185	53.2816051	-6.3305985
676624931	53.2830591	-6.3409539
676624932	53.2830088	-6.3410452
676624933	53.2848803	-6.3357757
676624934	53.2847939	-6.3357808
676624935	53.2862687	-6.3325483
676624936	53.2860606	-6.3326217
676784915	53.2883584	-6.3314553
705587975	53.2883618	-6.3307530
717548944	53.2764823	-6.3313819
717548946	53.2764478	-6.3311079
717548948	53.2765749	-6.3315426
717548950	53.2762634	-6.3311178
717548951	53.2746016	-6.3389193
718497008	53.2821259	-6.3429000
718497012	53.2815214	-6.3425607
718497018	53.2845447	-6.3369624
718497027	53.2798450	-6.3458405
718497041	53.2848192	-6.3372073
718497043	53.2844402	-6.3379024
718969250	53.2760052	-6.3307629
718969255	53.2763648	-6.3306449
718969259	53.2756858	-6.3304452
718969261	53.2758346	-6.3305484
718969263	53.2758249	-6.3304014
718969264	53.2759878	-6.3305525
718969269	53.2763939	-6.3305423
718969271	53.2757923	-6.3309670
718969272	53.2758705	-6.3305484
718969273	53.2756807	-6.3306555
718969280	53.2756487	-6.3308888
718969281	53.2758216	-6.3307444
718969285	53.2758721	-6.3304041
718969287	53.2762762	-6.3304763
725595762	53.2865603	-6.3309293
725595775	53.2857572	-6.3305680
725595786	53.2866307	-6.3308297
725595789	53.2854288	-6.3303698
725595798	53.2864357	-6.3309293
725595811	53.2856692	-6.3304887
725841315	53.2755936	-6.3529500
727290291	53.2760668	-6.3539101
727300983	53.2746604	-6.3505129
727300984	53.2760928	-6.3399600
727642959	53.2760279	-6.3540595
778133722	53.2883999	-6.3540047
778133725	53.2882353	-6.3550086
778133730	53.2869754	-6.3509043
778133743	53.2882871	-6.3544992
778133745	53.2883160	-6.3545620
778133749	53.2875604	-6.3546451
778133752	53.2876886	-6.3546971
778133755	53.2885547	-6.3526839
778133760	53.2881967	-6.3552192
778133766	53.2877278	-6.3542137
778133767	53.2885623	-6.3526065
778133772	53.2882170	-6.3548819
778133775	53.2885720	-6.3516179
778133776	53.2870386	-6.3519217
778133784	53.2885014	-6.3533414
778133793	53.2880130	-6.3523419
778133796	53.2885511	-6.3522960
778133801	53.2885468	-6.3528946
778133807	53.2876088	-6.3545704
853196267	53.2854159	-6.3351550
913428419	53.2790170	-6.3313846
913428443	53.2779507	-6.3312283
913428491	53.2852588	-6.3303655
913428516	53.2827269	-6.3302761
913428541	53.2770498	-6.3312674
913428555	53.2790761	-6.3315706
913428616	53.2805255	-6.3311727
913721432	53.2865452	-6.3314065
923190999	53.2766394	-6.3311196
943258739	53.2870341	-6.3449618
943258740	53.2870138	-6.3451993
943258742	53.2869895	-6.3451968
943258743	53.2869863	-6.3449572
943258744	53.2870104	-6.3449528
943258745	53.2870548	-6.3449831
943258746	53.2869487	-6.3451541
943258747	53.2869669	-6.3451811
943258748	53.2877173	-6.3410333
943286607	53.2878603	-6.3508547
943286609	53.2886385	-6.3513391
943286617	53.2882668	-6.3509064
943286618	53.2879574	-6.3503909
943286619	53.2880385	-6.3509600
943286620	53.2895131	-6.3494960
943286624	53.2882236	-6.3512952
943286629	53.2885042	-6.3512717
943286635	53.2878001	-6.3511424
943286636	53.2882401	-6.3511132
943286637	53.2882666	-6.3506566
943286638	53.2879049	-6.3508837
943286639	53.2882617	-6.3504250
944916693	53.2880529	-6.3411102
963995631	53.2749635	-6.3525912
966854069	53.2858490	-6.3410461
966854070	53.2859385	-6.3538086
966854071	53.2854650	-6.3527401
966854072	53.2861739	-6.3413354
967958420	53.2855509	-6.3463440
967958422	53.2874642	-6.3421609
967958423	53.2860611	-6.3548935
967958424	53.2860352	-6.3436100
967958425	53.2857134	-6.3425257
967958428	53.2854954	-6.3457551
967958430	53.2872997	-6.3431595
967958431	53.2850788	-6.3430963
967958433	53.2855414	-6.3552792
967958434	53.2867222	-6.3420488
967958435	53.2869554	-6.3445016
967958436	53.2858120	-6.3549499
967958438	53.2856572	-6.3478610
967958441	53.2864089	-6.3529850
967958442	53.2851095	-6.3443496
967958445	53.2859068	-6.3474660
967958446	53.2864165	-6.3432470
967958447	53.2861314	-6.3534608
967958448	53.2863814	-6.3545397
967958452	53.2861636	-6.3430847
967958459	53.2854358	-6.3427018
967958460	53.2856121	-6.3534415
967958462	53.2861141	-6.3492645
967958463	53.2856473	-6.3476892
967958464	53.2876033	-6.3414269
967958468	53.2861541	-6.3440468
967958470	53.2858592	-6.3477378
967958479	53.2859640	-6.3443236
967958480	53.2859444	-6.3530384
967958482	53.2849311	-6.3452593
967958483	53.2858600	-6.3497202
967958485	53.2859264	-6.3456569
967958486	53.2860667	-6.3545015
967958487	53.2859532	-6.3448613
967958496	53.2871769	-6.3438741
967958497	53.2861299	-6.3500079
967958499	53.2856423	-6.3485684
967958500	53.2872267	-6.3435865
967958502	53.2854936	-6.3493885
967958507	53.2859705	-6.3528782
967958509	53.2875200	-6.3411665
967958517	53.2849002	-6.3435920
967958518	53.2856082	-6.3503998
967958519	53.2862865	-6.3427161
967958521	53.2864716	-6.3550901
967958522	53.2861440	-6.3540156
967958523	53.2849090	-6.3447754
967958526	53.2865107	-6.3408278
967958534	53.2853597	-6.3456063
967958535	53.2857883	-6.3430464
967958536	53.2861495	-6.3545052
967958539	53.2871277	-6.3441863
967958540	53.2862326	-6.3501492
967958541	53.2866429	-6.3410746
967958542	53.2857478	-6.3493961
967958552	53.2853730	-6.3449683
967958555	53.2857163	-6.3432660
967958556	53.2855456	-6.3541282
967958557	53.2865498	-6.3415511
967958559	53.2857822	-6.3456192
967958560	53.2860815	-6.3416839
967958561	53.2859025	-6.3522853
967958568	53.2856925	-6.3463620
967958569	53.2861274	-6.3551342
967958570	53.2858588	-6.3426114
967958571	53.2858217	-6.3539730
967958572	53.2858985	-6.3501119
967958573	53.2855900	-6.3424649
967958574	53.2872282	-6.3428576
967958575	53.2852242	-6.3431820
967958579	53.2858790	-6.3535233
967958580	53.2864991	-6.3423658
967958581	53.2864869	-6.3429778
967958584	53.2854506	-6.3497504
967958585	53.2857685	-6.3434718
967958586	53.2861201	-6.3430589
967958588	53.2845255	-6.3452620
967958592	53.2860291	-6.3484208
967958594	53.2873372	-6.3421926
967958595	53.2859485	-6.3435567
967958596	53.2858219	-6.3501386
967958597	53.2855813	-6.3427876
967958598	53.2871728	-6.3431912
